CustomerID,recency,frequency,monetary,first_order,last_order,country,cluster
16747,38,2,836.06,2011-10-03 10:18:00,2011-11-02 11:37:00,United Kingdom,3
16748,18,5,1515.9,2011-01-09 13:50:00,2011-11-22 10:17:00,United Kingdom,3
16750,45,5,623.93,2011-04-21 16:53:00,2011-10-26 12:48:00,United Kingdom,3
16751,31,1,1764.72,2011-11-09 10:48:00,2011-11-09 10:48:00,United Kingdom,2
16752,373,1,207.5,2010-12-02 12:18:00,2010-12-02 12:18:00,United Kingdom,1
16753,58,1,223.92000000000002,2011-10-12 13:14:00,2011-10-12 13:14:00,United Kingdom,1
16754,372,1,2002.4,2010-12-02 17:38:00,2010-12-02 17:38:00,United Kingdom,1
16755,114,3,1496.83,2011-01-28 10:47:00,2011-08-17 13:21:00,United Kingdom,3
16756,215,1,239.4,2011-05-09 09:33:00,2011-05-09 09:33:00,United Kingdom,1
16757,319,1,106.83000000000001,2011-01-25 11:59:00,2011-01-25 11:59:00,United Kingdom,1
16758,65,1,369.34000000000003,2011-10-05 14:47:00,2011-10-05 14:47:00,United Kingdom,1
16759,8,3,789.79,2011-11-09 09:06:00,2011-12-02 12:42:00,United Kingdom,2
16761,97,1,316.62,2011-09-04 11:15:00,2011-09-04 11:15:00,United Kingdom,1
16762,20,3,1501.38,2011-07-18 12:52:00,2011-11-20 11:43:00,United Kingdom,3
16763,199,1,611.85,2011-05-25 11:52:00,2011-05-25 11:52:00,United Kingdom,1
16764,4,13,2799.25,2011-07-19 17:17:00,2011-12-06 11:41:00,United Kingdom,0
16765,294,1,34.0,2011-02-18 15:41:00,2011-02-18 15:41:00,United Kingdom,1
16766,273,2,1145.6,2011-03-11 13:34:00,2011-03-11 15:22:00,United Kingdom,1
16767,31,11,5580.6,2011-01-27 13:38:00,2011-11-09 09:42:00,United Kingdom,0
16768,48,3,478.09000000000003,2011-03-13 10:25:00,2011-10-23 10:38:00,United Kingdom,3
16769,260,1,380.39,2011-03-24 13:41:00,2011-03-24 13:41:00,United Kingdom,1
16770,58,5,770.1,2010-12-02 15:49:00,2011-10-13 12:21:00,United Kingdom,3
16771,33,5,2246.81,2011-01-05 13:57:00,2011-11-06 13:28:00,United Kingdom,3
16773,57,1,171.59,2011-10-13 14:37:00,2011-10-13 14:37:00,United Kingdom,1
16774,68,4,661.52,2011-06-14 12:45:00,2011-10-03 12:41:00,United Kingdom,3
16775,10,11,1695.66,2010-12-07 15:15:00,2011-11-29 15:22:00,United Kingdom,0
16776,60,1,388.28,2011-10-10 13:04:00,2011-10-10 13:04:00,United Kingdom,1
16777,80,2,226.35,2011-03-27 14:34:00,2011-09-20 13:41:00,United Kingdom,1
16778,74,2,245.94,2011-03-10 15:21:00,2011-09-26 13:48:00,United Kingdom,1
16779,2,22,10629.720000000001,2010-12-08 09:56:00,2011-12-07 14:54:00,United Kingdom,0
16780,100,2,425.19,2011-03-25 17:34:00,2011-08-31 16:09:00,United Kingdom,1
16781,372,1,311.25,2010-12-02 14:26:00,2010-12-02 14:26:00,United Kingdom,1
16782,10,13,2279.9,2010-12-09 11:28:00,2011-11-29 13:20:00,United Kingdom,0
16784,20,1,107.6,2011-11-20 12:20:00,2011-11-20 12:20:00,United Kingdom,2
16788,123,2,597.48,2011-03-30 13:05:00,2011-08-08 14:53:00,United Kingdom,1
16789,8,1,80.8,2011-12-01 15:12:00,2011-12-01 15:12:00,United Kingdom,2
16790,4,6,1545.6200000000001,2011-11-02 11:23:00,2011-12-06 11:53:00,United Kingdom,0
16791,29,7,1721.78,2011-01-11 15:42:00,2011-11-10 19:12:00,United Kingdom,3
16792,282,2,110.38000000000001,2011-03-02 14:39:00,2011-03-02 14:41:00,United Kingdom,1
16793,57,1,243.84,2011-10-13 15:08:00,2011-10-13 15:08:00,United Kingdom,1
16794,1,10,1222.71,2011-06-12 14:15:00,2011-12-08 17:54:00,United Kingdom,0
16795,365,1,414.88,2010-12-09 14:08:00,2010-12-09 14:08:00,United Kingdom,1
16796,89,1,305.62,2011-09-11 14:01:00,2011-09-11 14:01:00,United Kingdom,1
16800,11,1,1201.49,2011-11-28 14:06:00,2011-11-28 14:06:00,United Kingdom,2
16801,163,4,1619.73,2011-03-11 13:56:00,2011-06-29 15:33:00,United Kingdom,3
16803,65,1,332.3,2011-10-05 14:28:00,2011-10-05 14:28:00,United Kingdom,1
16804,23,3,536.99,2011-03-14 15:48:00,2011-11-16 16:43:00,United Kingdom,2
16805,174,2,460.59,2010-12-14 13:35:00,2011-06-19 11:23:00,United Kingdom,1
16806,103,4,801.49,2011-04-14 19:59:00,2011-08-28 15:27:00,United Kingdom,3
16807,143,3,1121.59,2011-03-14 09:46:00,2011-07-20 12:00:00,United Kingdom,3
16808,99,2,288.42,2011-03-10 19:05:00,2011-09-01 19:34:00,United Kingdom,1
16809,23,5,914.69,2011-03-22 15:20:00,2011-11-16 15:45:00,United Kingdom,3
16810,192,1,309.54,2011-05-31 15:32:00,2011-05-31 15:32:00,United Kingdom,1
16811,5,2,547.07,2011-11-22 17:19:00,2011-12-05 11:39:00,United Kingdom,2
16812,361,1,479.35,2010-12-14 12:35:00,2010-12-14 12:35:00,United Kingdom,1
16813,8,10,1692.98,2011-05-19 13:28:00,2011-12-01 14:03:00,United Kingdom,0
16814,14,21,6509.1,2010-12-05 11:45:00,2011-11-25 13:27:00,United Kingdom,0
16816,103,4,417.06,2010-12-16 17:01:00,2011-08-28 14:16:00,United Kingdom,3
16817,3,9,1604.75,2010-12-06 14:19:00,2011-12-07 11:03:00,United Kingdom,0
16818,11,11,3349.57,2011-05-18 11:42:00,2011-11-29 10:41:00,United Kingdom,0
16820,96,1,497.61,2011-09-05 12:06:00,2011-09-05 12:06:00,United Kingdom,1
16823,227,1,358.38,2011-04-26 15:00:00,2011-04-26 15:00:00,United Kingdom,1
16824,16,2,460.64,2011-06-28 13:36:00,2011-11-24 12:38:00,United Kingdom,2
16825,39,2,775.1800000000001,2011-06-07 09:44:00,2011-11-01 11:51:00,United Kingdom,2
16826,51,1,341.7,2011-10-19 14:05:00,2011-10-19 14:05:00,United Kingdom,1
16828,93,2,128.5,2011-08-19 13:24:00,2011-09-07 15:10:00,United Kingdom,1
16829,157,1,197.22,2011-07-06 10:48:00,2011-07-06 10:48:00,United Kingdom,1
16830,39,1,325.91,2011-11-01 11:35:00,2011-11-01 11:35:00,United Kingdom,2
16832,184,3,199.15,2011-05-06 14:12:00,2011-06-08 15:36:00,United Kingdom,1
16833,1,4,1106.53,2011-01-09 13:02:00,2011-12-08 14:39:00,United Kingdom,2
16834,228,1,413.46,2011-04-26 09:37:00,2011-04-26 09:37:00,United Kingdom,1
16835,128,2,180.85,2010-12-01 17:15:00,2011-08-03 13:50:00,United Kingdom,1
16836,40,2,251.87,2011-08-15 12:38:00,2011-10-31 10:05:00,United Kingdom,2
16837,31,11,3170.98,2011-04-08 08:48:00,2011-11-08 14:27:00,United Kingdom,0
16838,197,2,588.85,2011-02-24 15:01:00,2011-05-26 13:13:00,United Kingdom,1
16839,9,34,16594.35,2010-12-05 11:15:00,2011-12-01 09:03:00,United Kingdom,0
16841,37,6,1869.82,2011-02-25 12:40:00,2011-11-03 11:51:00,United Kingdom,3
16842,101,3,1264.19,2011-02-10 14:51:00,2011-08-31 10:42:00,United Kingdom,3
16843,43,16,10196.57,2011-01-16 16:10:00,2011-10-28 09:06:00,United Kingdom,0
16846,50,1,214.32,2011-10-20 13:55:00,2011-10-20 13:55:00,United Kingdom,1
16847,43,1,193.44,2011-10-27 13:29:00,2011-10-27 13:29:00,United Kingdom,1
16848,53,1,281.42,2011-10-18 08:42:00,2011-10-18 08:42:00,United Kingdom,1
16849,187,1,124.57,2011-06-06 09:16:00,2011-06-06 09:16:00,United Kingdom,1
16850,334,1,332.41,2011-01-10 11:09:00,2011-01-10 11:09:00,United Kingdom,1
16851,4,3,342.45,2011-10-19 09:48:00,2011-12-05 13:32:00,United Kingdom,2
16852,10,2,144.91000000000003,2011-06-16 15:49:00,2011-11-29 13:22:00,United Kingdom,2
16855,24,2,328.4,2011-10-27 16:31:00,2011-11-16 12:03:00,United Kingdom,2
16856,15,1,35.400000000000006,2011-11-25 08:59:00,2011-11-25 08:59:00,United Kingdom,2
16858,369,1,375.69000000000005,2010-12-06 09:52:00,2010-12-06 09:52:00,United Kingdom,1
16859,145,2,747.81,2011-03-23 13:39:00,2011-07-18 12:19:00,United Kingdom,1
16861,60,2,173.76,2011-07-04 15:38:00,2011-10-11 09:05:00,United Kingdom,1
16863,31,2,502.8,2010-12-08 08:58:00,2011-11-08 15:26:00,United Kingdom,2
16866,141,3,207.73999999999998,2011-07-01 12:34:00,2011-07-22 10:06:00,United Kingdom,1
16869,23,4,825.42,2011-06-17 13:01:00,2011-11-17 12:02:00,United Kingdom,3
16871,22,6,2812.34,2011-03-14 10:31:00,2011-11-17 19:27:00,United Kingdom,3
16872,77,3,680.02,2011-06-08 14:32:00,2011-09-23 16:05:00,United Kingdom,3
16873,5,6,7123.62,2010-12-10 15:45:00,2011-12-05 12:05:00,United Kingdom,0
16875,67,5,2095.53,2011-01-04 10:37:00,2011-10-03 13:39:00,United Kingdom,3
16877,12,6,853.72,2011-05-15 16:13:00,2011-11-27 13:47:00,United Kingdom,3
16878,84,1,13.3,2011-09-16 17:39:00,2011-09-16 17:39:00,United Kingdom,1
16880,31,7,1519.08,2011-06-03 16:45:00,2011-11-09 11:33:00,United Kingdom,3
16881,67,1,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,United Kingdom,1
16882,67,3,705.12,2011-01-26 17:43:00,2011-10-04 10:42:00,United Kingdom,3
16883,187,2,276.73,2010-12-03 10:33:00,2011-06-05 12:51:00,United Kingdom,1
16884,38,2,429.84000000000003,2011-11-02 10:16:00,2011-11-02 11:52:00,United Kingdom,2
16885,15,3,471.51,2010-12-17 17:23:00,2011-11-24 13:40:00,United Kingdom,2
16887,35,1,194.88,2011-11-04 14:07:00,2011-11-04 14:07:00,United Kingdom,2
16889,195,3,1578.67,2011-01-07 10:47:00,2011-05-29 11:05:00,United Kingdom,3
16891,2,5,809.7,2010-12-03 11:35:00,2011-12-08 11:15:00,United Kingdom,2
16892,1,5,525.54,2011-06-09 11:35:00,2011-12-08 13:18:00,United Kingdom,2
16893,367,1,145.93,2010-12-08 12:06:00,2010-12-08 12:06:00,United Kingdom,1
16895,65,1,219.14,2011-10-06 12:15:00,2011-10-06 12:15:00,United Kingdom,1
16897,299,2,289.78,2011-01-30 11:52:00,2011-02-13 15:02:00,United Kingdom,1
16898,26,3,508.81,2010-12-06 12:23:00,2011-11-13 15:44:00,United Kingdom,2
16899,8,6,1281.56,2010-12-14 13:11:00,2011-12-02 12:03:00,United Kingdom,0
16900,17,3,887.11,2011-10-07 13:17:00,2011-11-23 10:32:00,United Kingdom,2
16902,116,1,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,United Kingdom,3
16903,29,1,373.24,2011-11-10 15:32:00,2011-11-10 15:32:00,United Kingdom,2
16904,4,16,3754.27,2010-12-07 13:29:00,2011-12-05 13:10:00,United Kingdom,0
16905,5,7,3102.43,2010-12-03 10:43:00,2011-12-04 14:01:00,United Kingdom,0
16906,82,4,579.77,2011-04-05 12:30:00,2011-09-19 11:49:00,United Kingdom,3
16907,29,5,981.65,2010-12-09 16:52:00,2011-11-10 18:04:00,United Kingdom,3
16909,72,1,379.14,2011-09-28 16:45:00,2011-09-28 16:45:00,United Kingdom,1
16910,4,8,1510.06,2011-09-09 14:14:00,2011-12-05 12:51:00,United Kingdom,0
16912,29,11,2575.38,2011-01-20 15:42:00,2011-11-11 12:18:00,United Kingdom,0
16913,290,1,113.44,2011-02-22 12:56:00,2011-02-22 12:56:00,United Kingdom,1
16914,36,1,208.46,2011-11-03 15:27:00,2011-11-03 15:27:00,United Kingdom,2
16915,9,6,621.6800000000001,2011-03-01 09:52:00,2011-11-30 16:39:00,United Kingdom,2
16916,24,2,576.26,2010-12-02 13:14:00,2011-11-16 12:08:00,United Kingdom,2
16917,277,1,391.52,2011-03-08 11:55:00,2011-03-08 11:55:00,United Kingdom,1
16918,50,6,1068.82,2011-01-26 17:37:00,2011-10-21 12:50:00,United Kingdom,3
16919,156,11,2596.45,2010-12-06 12:52:00,2011-07-06 13:35:00,United Kingdom,3
16921,61,1,169.79,2011-10-09 16:22:00,2011-10-09 16:22:00,United Kingdom,1
16923,12,19,7247.61,2010-12-12 11:06:00,2011-11-27 13:00:00,United Kingdom,0
16924,21,3,846.75,2011-09-16 12:54:00,2011-11-18 12:53:00,United Kingdom,2
16926,371,1,230.25,2010-12-03 13:42:00,2010-12-03 13:42:00,United Kingdom,1
16927,116,3,543.05,2010-12-13 11:57:00,2011-08-16 11:10:00,United Kingdom,3
16928,80,17,2847.6,2010-12-01 15:21:00,2011-09-20 15:10:00,United Kingdom,0
16929,4,7,1295.39,2011-07-07 12:39:00,2011-12-06 08:37:00,United Kingdom,0
16930,26,3,380.55,2011-10-02 14:25:00,2011-11-13 16:13:00,United Kingdom,2
16931,5,21,4604.22,2010-12-05 11:40:00,2011-12-04 13:15:00,United Kingdom,0
16932,53,1,161.94,2011-10-17 14:12:00,2011-10-17 14:12:00,United Kingdom,1
16933,1,2,563.23,2011-04-14 13:33:00,2011-12-08 12:54:00,United Kingdom,2
16934,55,2,950.9300000000001,2011-10-16 12:25:00,2011-10-16 12:40:00,United Kingdom,3
16936,26,1,262.68,2011-11-14 11:04:00,2011-11-14 11:04:00,United Kingdom,2
16938,9,4,2736.38,2011-02-04 09:34:00,2011-12-01 10:20:00,United Kingdom,0
16940,52,3,3049.88,2011-02-23 12:27:00,2011-10-18 13:15:00,United Kingdom,3
16942,13,9,1920.59,2011-04-26 11:59:00,2011-11-27 12:40:00,United Kingdom,0
16943,212,3,816.73,2011-01-25 14:00:00,2011-05-12 11:57:00,United Kingdom,3
16945,22,19,4345.5,2010-12-16 17:49:00,2011-11-18 11:39:00,United Kingdom,0
16947,236,1,406.48,2011-04-18 09:38:00,2011-04-18 09:38:00,United Kingdom,1
16948,139,3,435.02,2011-01-18 10:58:00,2011-07-24 12:46:00,United Kingdom,1
16949,4,6,1286.27,2011-01-27 12:11:00,2011-12-06 11:07:00,United Kingdom,0
16950,57,3,1178.56,2010-12-07 15:20:00,2011-10-14 09:06:00,United Kingdom,3
16951,135,3,1277.75,2011-02-08 14:58:00,2011-07-28 12:05:00,United Kingdom,3
16952,109,2,167.61,2011-08-22 12:58:00,2011-08-22 13:03:00,United Kingdom,1
16953,30,1,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,United Kingdom,1
16954,1,9,2085.08,2010-12-15 10:41:00,2011-12-09 09:46:00,United Kingdom,0
16955,185,4,518.67,2010-12-01 13:31:00,2011-06-08 10:36:00,United Kingdom,3
16956,18,1,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,United Kingdom,2
16957,239,2,416.64,2011-03-03 09:25:00,2011-04-14 13:56:00,United Kingdom,1
16959,87,1,117.35000000000001,2011-09-13 15:03:00,2011-09-13 15:03:00,United Kingdom,1
16960,39,3,507.05,2011-04-01 11:54:00,2011-11-01 11:35:00,United Kingdom,2
16961,116,1,234.17,2011-08-15 13:46:00,2011-08-15 13:46:00,United Kingdom,1
16963,187,1,110.55000000000001,2011-06-05 13:48:00,2011-06-05 13:48:00,United Kingdom,1
16965,227,1,201.19,2011-04-27 12:08:00,2011-04-27 12:08:00,United Kingdom,1
16966,8,7,2154.97,2011-04-13 14:17:00,2011-12-01 13:40:00,United Kingdom,0
16967,189,1,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,United Kingdom,1
16968,4,2,439.43,2011-08-24 10:51:00,2011-12-05 15:02:00,United Kingdom,2
16969,39,3,650.41,2011-06-01 12:10:00,2011-10-31 13:12:00,United Kingdom,3
16971,38,1,357.21,2011-11-01 15:06:00,2011-11-01 15:06:00,United Kingdom,2
16976,267,1,251.51999999999998,2011-03-17 16:33:00,2011-03-17 16:33:00,United Kingdom,1
16978,78,1,344.33,2011-09-23 12:50:00,2011-09-23 12:50:00,United Kingdom,1
16979,4,6,1852.0,2011-02-15 09:20:00,2011-12-06 12:21:00,United Kingdom,0
16980,255,2,1078.96,2011-02-21 12:58:00,2011-03-29 16:36:00,United Kingdom,1
16982,61,1,384.06,2011-10-10 12:28:00,2011-10-10 12:28:00,United Kingdom,1
16983,13,7,1931.25,2010-12-05 12:34:00,2011-11-27 12:10:00,United Kingdom,0
16984,88,2,4481.35,2011-08-01 17:37:00,2011-09-12 13:43:00,United Kingdom,3
16985,17,10,5464.12,2010-12-16 10:38:00,2011-11-22 13:33:00,United Kingdom,0
16986,30,2,1873.2,2011-11-09 15:52:00,2011-11-10 11:55:00,United Kingdom,3
16987,3,7,1625.05,2011-05-18 15:55:00,2011-12-06 17:26:00,United Kingdom,0
16988,5,1,126.12,2011-12-04 16:02:00,2011-12-04 16:02:00,United Kingdom,2
16989,7,6,1133.25,2011-07-12 09:11:00,2011-12-02 16:39:00,United Kingdom,0
16990,219,1,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,United Kingdom,1
16992,11,5,1614.31,2011-02-28 10:37:00,2011-11-29 11:50:00,United Kingdom,3
16996,30,6,1456.96,2010-12-21 13:22:00,2011-11-09 16:43:00,United Kingdom,3
16997,288,3,702.0,2011-01-18 11:51:00,2011-02-24 17:28:00,United Kingdom,1
16998,150,4,295.0,2011-02-08 15:42:00,2011-07-13 09:44:00,United Kingdom,1
16999,23,2,484.82,2011-09-26 15:43:00,2011-11-16 13:53:00,United Kingdom,2
17001,1,11,3989.57,2010-12-16 09:35:00,2011-12-09 09:38:00,United Kingdom,0
17002,86,3,1493.73,2011-02-22 11:46:00,2011-09-15 12:40:00,United Kingdom,3
17004,46,2,1412.94,2011-09-08 12:16:00,2011-10-24 14:25:00,United Kingdom,3
17006,5,4,781.78,2011-09-25 12:15:00,2011-12-05 12:09:00,United Kingdom,2
17007,51,6,889.9300000000001,2010-12-17 13:57:00,2011-10-20 10:47:00,United Kingdom,3
17010,18,1,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,United Kingdom,2
17011,30,1,270.9,2011-11-09 13:30:00,2011-11-09 13:30:00,United Kingdom,2
17014,8,3,586.33,2011-10-04 11:36:00,2011-12-01 14:09:00,United Kingdom,2
17015,29,3,1842.56,2011-06-07 13:19:00,2011-11-11 10:45:00,United Kingdom,3
17017,3,20,8694.26,2010-12-02 10:17:00,2011-12-07 09:32:00,United Kingdom,0
17018,41,2,920.1,2011-01-18 08:46:00,2011-10-30 11:42:00,United Kingdom,3
17019,11,4,1272.61,2010-12-06 12:55:00,2011-11-28 13:06:00,United Kingdom,3
17022,31,1,71.0,2011-11-08 17:09:00,2011-11-08 17:09:00,United Kingdom,1
17024,45,3,95.85,2011-07-05 09:31:00,2011-10-25 13:47:00,United Kingdom,1
17025,61,3,357.77,2010-12-01 15:45:00,2011-10-10 09:06:00,United Kingdom,1
17026,185,2,154.82999999999998,2010-12-05 12:47:00,2011-06-07 14:28:00,United Kingdom,1
17027,79,6,890.29,2011-01-26 14:19:00,2011-09-22 12:24:00,United Kingdom,3
17029,111,2,716.0,2011-04-17 10:57:00,2011-08-21 11:06:00,United Kingdom,1
17030,64,1,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,United Kingdom,1
17031,12,2,380.35,2011-07-08 09:38:00,2011-11-28 10:23:00,United Kingdom,2
17033,86,3,1030.14,2010-12-15 13:21:00,2011-09-14 14:34:00,United Kingdom,3
17034,16,3,745.52,2011-02-25 10:10:00,2011-11-23 15:14:00,United Kingdom,2
17035,246,2,433.53000000000003,2011-02-01 12:27:00,2011-04-08 11:23:00,United Kingdom,1
17037,88,1,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,United Kingdom,1
17038,30,1,112.4,2011-11-09 13:50:00,2011-11-09 13:50:00,United Kingdom,2
17040,138,1,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,United Kingdom,1
17041,27,3,1081.57,2010-12-14 11:43:00,2011-11-13 11:21:00,United Kingdom,3
17042,3,5,1044.3799999999999,2011-04-06 14:53:00,2011-12-07 12:26:00,United Kingdom,0
17043,32,4,1735.18,2011-03-18 14:53:00,2011-11-07 15:33:00,United Kingdom,3
17044,25,1,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,United Kingdom,2
17045,113,3,339.44,2011-04-06 12:08:00,2011-08-18 17:09:00,United Kingdom,1
17046,157,1,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,United Kingdom,1
17047,85,3,1100.9,2011-05-18 16:50:00,2011-09-15 13:27:00,United Kingdom,3
17048,118,3,925.35,2011-01-12 16:51:00,2011-08-14 11:49:00,United Kingdom,3
17049,3,9,5659.9800000000005,2011-03-09 08:33:00,2011-12-07 10:48:00,United Kingdom,0
17050,96,6,3228.84,2011-02-13 12:41:00,2011-09-04 13:48:00,United Kingdom,3
17051,194,1,247.14000000000001,2011-05-29 14:13:00,2011-05-29 14:13:00,United Kingdom,1
17052,28,1,413.75,2011-11-11 14:50:00,2011-11-11 14:50:00,United Kingdom,2
17053,131,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,United Kingdom,1
17054,28,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,United Kingdom,3
17058,82,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,United Kingdom,3
17059,30,5,3095.04,2010-12-05 12:35:00,2011-11-10 12:27:00,United Kingdom,3
17060,266,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,United Kingdom,1
17061,74,11,5232.2300000000005,2011-04-21 13:29:00,2011-09-27 11:24:00,United Kingdom,0
17062,314,4,538.37,2010-12-05 11:59:00,2011-01-30 11:01:00,United Kingdom,1
17063,21,7,1461.14,2011-02-23 13:44:00,2011-11-18 16:19:00,United Kingdom,3
17064,59,3,859.35,2011-01-16 16:10:00,2011-10-12 10:18:00,United Kingdom,3
17068,12,21,4552.14,2010-12-06 13:58:00,2011-11-27 13:14:00,United Kingdom,0
17069,28,9,2709.7000000000003,2010-12-01 16:49:00,2011-11-11 17:13:00,United Kingdom,0
17070,114,1,312.14,2011-08-17 17:01:00,2011-08-17 17:01:00,United Kingdom,1
17071,28,9,2429.03,2011-02-03 08:18:00,2011-11-11 16:31:00,United Kingdom,0
17073,18,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,United Kingdom,3
17075,18,4,834.12,2011-01-26 13:20:00,2011-11-22 11:58:00,United Kingdom,3
17076,36,3,841.0799999999999,2010-12-10 10:08:00,2011-11-03 17:53:00,United Kingdom,3
17078,36,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,United Kingdom,2
17079,78,1,118.80000000000001,2011-09-22 15:34:00,2011-09-22 15:34:00,United Kingdom,1
17080,22,2,287.62,2011-03-15 12:05:00,2011-11-17 12:59:00,United Kingdom,2
17081,25,2,290.16,2011-10-24 13:08:00,2011-11-14 12:56:00,United Kingdom,2
17082,33,2,2003.85,2011-01-25 14:36:00,2011-11-06 15:17:00,United Kingdom,3
17083,109,3,1405.78,2011-02-09 11:38:00,2011-08-22 15:43:00,United Kingdom,3
17084,35,2,2949.75,2011-11-04 14:49:00,2011-11-04 14:54:00,United Kingdom,3
17085,123,5,1566.65,2010-12-12 12:24:00,2011-08-08 14:15:00,United Kingdom,3
17086,7,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,United Kingdom,0
17088,28,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,United Kingdom,3
17090,4,7,2043.95,2010-12-20 13:52:00,2011-12-05 13:44:00,United Kingdom,0
17091,3,9,3827.76,2010-12-07 09:55:00,2011-12-07 10:43:00,United Kingdom,0
17092,50,4,1777.78,2011-03-07 14:51:00,2011-10-20 19:51:00,United Kingdom,3
17094,322,1,302.0,2011-01-21 13:09:00,2011-01-21 13:09:00,United Kingdom,1
17095,23,3,1324.16,2011-01-09 11:05:00,2011-11-17 12:21:00,United Kingdom,3
17096,15,4,1022.13,2011-03-23 12:05:00,2011-11-24 15:01:00,United Kingdom,3
17097,2,8,954.42,2010-12-09 14:55:00,2011-12-07 17:05:00,Spain,0
17100,18,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,United Kingdom,2
17101,10,4,1621.73,2011-06-14 14:49:00,2011-11-29 13:57:00,United Kingdom,3
17102,262,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,United Kingdom,1
17105,159,2,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,United Kingdom,1
17107,33,6,10815.43,2011-03-06 15:17:00,2011-11-06 14:14:00,United Kingdom,0
17109,29,6,885.04,2011-04-21 15:46:00,2011-11-10 16:59:00,United Kingdom,3
17110,165,1,163.29999999999998,2011-06-27 12:58:00,2011-06-27 12:58:00,United Kingdom,1
17111,47,1,248.61,2011-10-23 15:59:00,2011-10-23 15:59:00,United Kingdom,1
17114,6,8,808.62,2011-01-09 11:39:00,2011-12-04 12:17:00,United Kingdom,0
17115,8,3,837.5,2011-04-20 14:46:00,2011-12-01 14:30:00,United Kingdom,2
17117,288,1,116.19999999999999,2011-02-24 13:54:00,2011-02-24 13:54:00,United Kingdom,1
17118,318,1,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,United Kingdom,1
17119,3,2,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,United Kingdom,2
17120,233,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,United Kingdom,1
17122,119,1,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,United Kingdom,1
17123,162,1,345.29999999999995,2011-07-01 10:47:00,2011-07-01 10:47:00,United Kingdom,1
17124,185,1,298.89,2011-06-07 14:02:00,2011-06-07 14:02:00,United Kingdom,1
17125,50,1,259.35,2011-10-20 14:41:00,2011-10-20 14:41:00,United Kingdom,1
17126,152,5,1004.75,2010-12-12 11:26:00,2011-07-10 13:52:00,United Kingdom,3
17128,335,1,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,United Kingdom,1
17131,5,5,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,United Kingdom,0
17133,16,7,4892.240000000001,2011-03-18 13:47:00,2011-11-24 12:27:00,United Kingdom,0
17134,107,2,425.0,2011-03-20 11:56:00,2011-08-25 09:53:00,United Kingdom,1
17135,16,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,United Kingdom,3
17138,276,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,United Kingdom,1
17139,16,12,10668.47,2011-02-24 09:32:00,2011-11-24 10:12:00,United Kingdom,0
17140,247,1,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,United Kingdom,1
17142,239,1,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,United Kingdom,1
17144,1,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,United Kingdom,2
17146,106,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,United Kingdom,3
17147,23,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,United Kingdom,3
17148,52,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,United Kingdom,1
17152,195,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,United Kingdom,3
17153,24,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,United Kingdom,2
17154,75,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,United Kingdom,1
17155,18,2,251.70000000000002,2011-06-15 10:22:00,2011-11-22 12:38:00,United Kingdom,2
17157,8,2,319.0,2011-06-16 15:08:00,2011-12-02 09:10:00,United Kingdom,2
17158,32,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,United Kingdom,3
